user_id,lock_id,sale_datetime,sale_id,gross_profit
29540781,25784978,2022-10-12 20:11:54,1603272,682.53
29541103,26069779,2022-10-27 19:48:02,1623137,516.18
29552111,27440007,2022-12-13 18:12:53,1679731,-147.44
29553033,25689314,2022-10-09 01:03:15,1603255,1137.55
29553744,25679112,2022-10-09 20:38:48,1601486,444.81
29562028,27597907,2022-12-22 20:53:52,1687580,527.11
29568244,25701228,2022-10-08 15:37:19,1603296,9.11
29570551,26145983,2022-10-26 13:41:50,1628149,-231.11
29575722,27300281,2022-12-09 20:54:40,1674984,-24.49
29582224,25859106,2022-10-12 19:40:37,1608510,601.25
29588119,25922595,2022-10-14 20:32:29,1617264,-210.97
29588289,27657701,2022-12-23 21:07:46,1685780,292.21
29589044,25727014,2022-10-08 13:02:27,1607906,1648.15
29594137,26396320,2022-11-01 13:59:20,1631973,240.54
29595745,25968158,2022-10-29 15:00:59,1622890,30.37
29599491,27320905,2022-12-08 14:39:03,1674891,1596.54
29600714,25746948,2022-10-09 03:35:38,1603256,1007.45
29602338,26072553,2022-10-21 15:29:30,1617169,18.61
29604878,25746831,2022-10-12 23:57:46,1603278,-26.7
29606741,26399085,2022-10-31 19:59:31,1631939,1215.54
29607532,26009167,2022-10-29 16:22:59,1624719,-536.2
29627920,25792273,2022-10-10 23:13:19,1601527,-362.4
29631707,25776138,2022-10-10 10:02:38,1601006,1368.75
29635532,25779147,2022-10-10 14:53:54,1600986,820.59
29642281,25789386,2022-10-10 21:40:39,1601068,197.67
29643539,25807782,2022-10-12 19:58:41,1607676,844.24
29643972,25887918,2022-10-15 13:43:53,1612202,-39.0
29644116,26320738,2022-10-28 15:42:57,1633168,-551.97
29647416,25794037,2022-10-12 01:18:34,1608239,152.96
29657870,26682976,2022-11-18 15:11:35,1652915,299.99
29660483,25862839,2022-10-12 22:15:48,1603275,318.96
29665184,25819927,2022-10-11 21:08:27,1609059,372.61
29669358,26135179,2022-10-25 01:25:08,1618285,-83.81
29671944,26280060,2022-11-07 14:05:03,1641901,-107.02
29672141,27486209,2022-12-15 16:27:51,1675916,-126.23
29673734,25828712,2022-10-12 07:35:49,1608524,-30.7
29676189,25831485,2022-10-24 21:53:37,1631975,566.41
29686058,25874341,2022-10-20 19:22:57,1618229,-352.67
29690944,25864635,2022-10-20 03:46:07,1616998,34.64
29702880,26156296,2022-10-29 17:19:34,1631933,478.56
29703589,25883724,2022-10-13 15:59:49,1603283,355.62
29709189,26267571,2022-10-27 15:21:24,1632004,-54.49
29712222,25890283,2022-10-13 22:03:08,1606839,539.16
29714868,25892185,2022-10-13 21:32:10,1608728,34.01
29721705,26379037,2022-11-02 19:12:41,1631980,357.65
29722308,25902565,2022-10-16 01:06:06,1623244,-96.72
29728830,25911864,2022-10-23 22:52:46,1616744,1212.32
29729383,25910321,2022-10-21 18:52:23,1622943,782.22
29734248,25916404,2022-10-20 18:50:47,1618228,-329.74
29736929,25992324,2022-10-19 15:36:43,1618263,-132.59
29738474,26276433,2022-10-27 17:08:25,1625193,797.45
29752350,26156233,2022-10-22 20:51:16,1617215,-237.46
29756321,25953304,2022-10-25 19:01:26,1618296,-56.87
29756518,25944425,2022-10-21 17:21:21,1624697,314.51
29763517,25946960,2022-10-19 19:35:13,1617238,-39.34
29773358,26271520,2022-10-26 22:03:56,1632006,109.01
29777942,25999825,2022-10-22 16:23:44,1623915,706.15
29780623,25975299,2022-10-16 20:04:30,1618216,7.08
29780748,25983785,2022-10-18 22:58:16,1618234,32.03
29781443,25978487,2022-10-16 22:16:51,1617509,48.38
29783771,25979952,2022-10-22 19:38:20,1616725,682.06
29793780,26055175,2022-10-29 18:35:35,1632018,77.91
29794513,26056271,2022-10-25 01:55:37,1618286,134.39
29795470,25994996,2022-10-17 15:06:26,1616951,272.34
29795616,26624892,2022-11-09 01:01:55,1640312,1102.58
29806162,26262456,2022-10-26 15:52:20,1624732,-73.41
29816180,26160722,2022-10-22 23:47:12,1624696,1017.16
29823625,26026788,2022-10-24 15:37:11,1618252,-118.96
29830077,26036752,2022-10-18 22:54:04,1618233,10.32
29832317,26040920,2022-10-30 20:13:08,1624727,234.74
29832788,26062624,2022-11-02 21:57:26,1631941,-516.25
29833970,26069493,2022-10-20 22:23:00,1623357,682.27
29835120,26305272,2022-11-05 13:29:22,1632024,-102.68
29838925,26272269,2022-10-29 14:53:57,1624704,1607.26
29842821,26476980,2022-11-03 17:23:00,1628588,-3.28
29843548,26058023,2022-10-24 19:25:22,1624729,704.7
29847090,27598028,2022-12-21 01:20:18,1687234,1267.15
29850887,26580254,2022-11-07 14:32:58,1632817,-11.38
29854405,26071368,2022-10-24 02:47:36,1631925,168.74
29863480,26629434,2022-11-09 03:40:28,1641876,329.51
29868766,26323664,2022-10-28 18:22:10,1632027,1133.15
29873206,26269350,2022-10-26 20:18:37,1628872,429.15
29875492,26113230,2022-10-21 22:52:42,1616735,-122.94
29877544,27396473,2022-12-11 22:19:04,1675831,586.36
29877669,26103659,2022-10-20 22:58:51,1622871,-153.89
29879040,26120475,2022-10-27 14:26:30,1628222,111.92
29880501,26107215,2022-10-21 19:18:24,1631935,-403.98
29880852,26331327,2022-10-30 21:09:38,1632003,943.33
29889004,26194627,2022-10-24 08:17:52,1618250,189.81
29891858,26120686,2022-10-21 15:23:15,1632015,652.19
29893934,26315542,2022-10-28 06:41:29,1641848,-19.65
29898688,26127483,2022-10-26 19:17:33,1628538,944.59
29898887,26131206,2022-10-29 17:13:56,1631932,469.5
29900109,26911632,2022-11-27 16:59:56,1675717,-144.89
29917508,27307382,2022-12-11 14:51:10,1675815,295.44
29917940,26154496,2022-10-25 05:38:42,1624238,534.28
29918583,26184450,2022-10-31 20:30:19,1631940,29.58
29920397,26266687,2022-10-26 21:46:30,1631938,-713.33
29924266,26222332,2022-10-25 07:53:14,1623170,904.25
29924356,26159713,2022-10-22 22:59:20,1631949,372.92
29924735,26345715,2022-10-29 15:20:01,1624718,-103.61
29926087,26170961,2022-10-23 17:23:11,1618244,1616.53
29927865,26165850,2022-10-23 03:21:08,1618239,90.43
29938526,26320288,2022-10-28 15:39:32,1628609,-397.56
29942998,26345926,2022-10-29 21:25:48,1624724,396.98
29955788,26263475,2022-10-27 12:27:45,1627945,1174.63
29955892,26204098,2022-10-26 14:26:42,1624731,-135.49
29959216,26203635,2022-10-24 18:52:08,1624683,-78.9
29960589,26451774,2022-11-02 19:10:21,1631960,984.32
29965450,26210839,2022-10-26 20:21:17,1628616,297.52
29968546,26399489,2022-11-04 22:25:34,1639894,811.0
29972469,26220478,2022-10-25 04:57:26,1624237,423.42
29981793,26322021,2022-10-29 12:51:44,1631947,1072.6
29982424,26478612,2022-11-04 13:50:44,1643046,490.39
29984942,26245962,2022-10-27 23:03:23,1624717,658.05
29985367,26235925,2022-10-26 12:13:28,1622972,-333.63
29990891,26274711,2022-10-26 23:05:51,1628812,421.42
29991099,26245649,2022-10-27 13:23:48,1625366,-227.64
29995025,26790010,2022-11-17 18:33:09,1652877,-201.51
29998368,26315617,2022-10-29 01:41:08,1641009,-8.6
29998969,26380347,2022-10-31 17:26:04,1632016,1075.12
30000575,26258159,2022-11-03 12:57:07,1639716,1059.55
30004217,26274349,2022-10-28 18:24:46,1630579,922.39
30010045,26296597,2022-11-03 03:34:13,1631943,598.45
30012518,26275243,2022-10-27 17:08:14,1622851,903.73
30013117,26288685,2022-10-27 15:28:53,1632005,347.67
30016661,26422836,2022-11-01 19:07:00,1631977,148.64
30020305,26285689,2022-10-27 14:06:20,1628842,178.8
30023102,26373933,2022-10-30 18:41:30,1639811,56.11
30023695,26307917,2022-10-28 18:48:28,1631961,1076.99
30024964,26374045,2022-10-30 19:07:56,1624693,1002.56
30028325,26853641,2022-11-17 20:09:44,1652888,-241.73
30029880,26861992,2022-11-17 21:54:49,1652895,174.28
30032113,26349568,2022-10-29 17:55:22,1631934,61.12
30032878,26324427,2022-10-28 19:27:25,1631921,121.96
30037487,26834334,2022-11-17 19:38:43,1652887,1354.39
30045298,27512781,2022-12-20 14:32:27,1684276,212.39
30047028,26378685,2022-11-03 16:28:36,1632032,382.46
30049846,26342296,2022-10-29 10:45:46,1627573,-98.57
30051577,26327148,2022-10-28 19:54:39,1631922,-275.06
30053318,26331296,2022-10-29 01:40:12,1632001,1098.71
30059684,26335817,2022-10-29 23:01:29,1624725,-27.12
30066464,26623821,2022-11-10 17:43:30,1641912,-362.29
30066905,26381723,2022-10-31 00:41:45,1631936,790.64
30069963,26356418,2022-11-03 16:30:10,1632033,305.87
30071638,26374643,2022-10-30 19:32:22,1632014,8.38
30073181,26355850,2022-10-29 22:24:50,1631954,509.98
30082340,27185116,2022-12-16 09:15:41,1687212,-7.48
30089032,26374518,2022-11-03 14:37:41,1632030,874.06
30091202,26426549,2022-11-02 15:58:12,1631984,152.58
30095202,26456245,2022-11-10 21:10:06,1642343,-157.56
30097157,26383655,2022-10-31 02:10:33,1628470,800.83
30098984,26995261,2022-11-23 17:19:24,1675247,940.9
30104922,26393890,2022-11-01 14:19:43,1631927,346.74
30105126,26399544,2022-10-31 21:20:58,1631957,416.99
30110419,27599892,2022-12-21 16:04:17,1683464,1604.8
30112687,26402752,2022-10-31 23:23:07,1631958,80.0
30114313,26457032,2022-11-02 21:31:32,1643893,128.82
30120785,26454692,2022-11-02 19:47:29,1631981,561.07
30125064,27271406,2022-12-06 16:50:07,1675737,-131.64
30133860,26537458,2022-11-11 16:07:31,1642363,409.65
30135703,26683088,2022-11-11 00:52:49,1641987,548.76
30139739,26814467,2022-11-17 18:56:18,1652882,-64.7
30143957,26445450,2022-11-02 16:02:06,1631985,371.03
30148477,26453966,2022-11-03 22:14:48,1640482,-627.86
30153986,26480440,2022-11-03 17:30:29,1642032,593.06
30157874,26464743,2022-11-03 02:25:09,1641928,-133.81
30158859,26463510,2022-11-10 15:48:47,1640985,-147.42
30161037,26468577,2022-11-03 21:24:01,1642005,285.87
30164966,26477200,2022-11-13 17:09:47,1675713,-438.82
30172114,26480442,2022-11-03 18:29:16,1631930,199.96
30178319,26605480,2022-11-18 21:49:15,1652935,44.96
30184143,26535535,2022-11-07 19:50:32,1637949,-186.31
30185488,26639508,2022-11-09 17:46:02,1641930,1.43
30194734,27304253,2022-12-08 02:32:01,1675317,904.4
30196314,26578485,2022-11-08 22:39:16,1642389,-237.19
30197622,26572791,2022-11-07 05:07:04,1639128,415.78
30206433,26591840,2022-11-09 23:15:19,1645458,-119.4
30207961,26534259,2022-11-07 20:45:12,1642357,6.18
30211963,26860352,2022-11-18 20:05:39,1652930,623.89
30215435,26644640,2022-11-11 01:13:57,1642352,1000.08
30229496,26560657,2022-11-11 17:26:24,1642365,337.87
30233753,26596024,2022-11-08 02:09:12,1637850,1296.64
30234012,27633467,2022-12-26 17:37:22,1688204,-11.4
30244308,26579543,2022-11-07 14:17:13,1638938,396.68
30254008,26835381,2022-11-17 16:48:42,1652868,82.18
30257327,26817911,2022-11-18 01:04:57,1652901,1204.2
30261947,26614088,2022-11-08 18:46:52,1641998,1040.59
30267599,26834944,2022-11-17 20:17:35,1652889,564.42
30279759,26809540,2022-11-17 21:53:57,1652894,698.58
30287857,26645503,2022-11-10 14:58:07,1642039,512.93
30288255,26859346,2022-11-17 21:04:41,1652891,-265.94
30293439,26863567,2022-11-26 16:58:11,1674750,320.02
30294164,26650696,2022-11-10 18:05:03,1642338,254.08
30305742,26675294,2022-11-12 21:42:59,1642381,158.53
30306878,26682232,2022-11-11 00:44:11,1641932,577.85
30308671,26677438,2022-11-13 16:05:12,1642384,150.29
30312529,26697702,2022-11-17 18:27:48,1652876,-92.22
30318185,26687759,2022-11-12 01:57:35,1643903,-352.75
30320416,26688803,2022-11-11 05:18:41,1642361,-74.61
30321560,27357405,2022-12-09 21:10:28,1675789,178.27
30323476,26831999,2022-11-17 17:29:56,1652872,146.91
30323817,27484964,2022-12-15 15:34:15,1675906,-26.78
30325233,27055736,2022-12-05 21:12:29,1674803,1025.24
30328262,26823760,2022-11-17 18:09:19,1652875,136.2
30335668,27395196,2022-12-20 20:52:56,1681678,324.94
30347615,26877301,2022-11-18 16:48:48,1652920,-207.22
30364443,27038449,2022-12-06 16:53:48,1675738,-475.94
30377314,27373405,2022-12-10 20:31:58,1675417,262.0
30384165,27562485,2022-12-19 16:35:06,1683420,-19.36
30384484,26782131,2022-11-18 14:34:52,1652912,-2.21
30386532,26854040,2022-11-17 17:30:08,1652873,1208.49
30396623,27059746,2022-11-30 17:15:48,1674759,-38.54
30397632,26812082,2022-11-17 19:01:37,1652883,-347.06
30404292,26864506,2022-11-20 11:55:35,1652997,729.05
30407983,26815153,2022-11-17 18:38:23,1652878,53.26
30412442,26854534,2022-11-17 19:14:59,1652885,-214.22
30415374,26877903,2022-11-18 14:49:41,1652914,-193.6
30416312,27303544,2022-12-14 13:13:39,1680078,-13.17
30427849,26866336,2022-11-18 14:36:47,1652913,31.87
30434458,27365905,2022-12-14 01:57:16,1675894,3.87
30448319,26867461,2022-11-18 01:30:06,1652902,-111.8
30452296,26881834,2022-11-18 18:02:53,1652924,553.08
30452956,26873666,2022-11-18 06:37:00,1652907,-203.94
30456033,26878668,2022-11-18 15:28:24,1652916,609.26
30458128,26881402,2022-11-18 18:59:40,1652927,-463.64
30458250,26880260,2022-11-18 17:38:41,1652922,81.1
30469047,26897363,2022-12-12 20:46:31,1675857,305.6
30473930,27226949,2022-12-13 07:23:33,1675870,1757.73
30486185,27415803,2022-12-12 19:17:46,1675851,246.29
30510242,27587162,2022-12-23 15:27:24,1686761,-71.59
30511107,27530468,2022-12-23 18:31:50,1686774,-83.99
30514831,27125194,2022-12-05 09:45:46,1675730,-125.29
30517025,27037549,2022-12-13 01:44:15,1675867,-197.11
30517148,27299359,2022-12-12 16:51:32,1675846,-179.41
30533209,27331104,2022-12-11 17:51:37,1675823,264.21
30539078,27561777,2022-12-22 17:18:34,1686728,-96.95
30539422,27469186,2022-12-16 16:59:49,1681584,705.44
30539781,27217252,2022-12-17 15:45:12,1681817,319.9
30543491,26992523,2022-12-12 20:44:27,1675856,1310.14
30546691,27026507,2022-12-07 20:31:27,1674861,139.4
30573282,27698006,2022-12-26 15:18:01,1688197,-202.92
30577591,27235282,2022-12-06 23:14:31,1674831,1294.55
30578281,27044626,2022-12-27 21:11:22,1688753,192.58
30579088,27342725,2022-12-09 14:48:17,1674944,-166.63
30583997,27053150,2022-12-04 15:52:32,1681694,1523.8
30590169,27057874,2022-12-13 02:43:22,1675869,811.44
30594436,27218902,2022-12-04 14:56:18,1673271,19.72
30607282,27199610,2022-12-13 23:13:16,1675892,160.09
30620022,27342873,2022-12-09 05:08:32,1675778,-202.33
30622225,27302308,2022-12-07 22:23:10,1675761,499.36
30622386,27099489,2022-12-08 17:58:31,1675771,567.01
30628629,27235556,2022-12-04 22:46:32,1670399,229.91
30642338,27231626,2022-12-09 15:27:02,1675781,-34.74
30647911,27131250,2022-12-07 19:11:24,1675757,213.2
30651906,27193580,2022-12-06 22:29:48,1675749,-323.9
30664430,27644751,2022-12-23 02:32:14,1687591,139.4
30666471,27368234,2022-12-27 16:55:03,1688736,-92.83
30668420,27419005,2022-12-12 23:17:28,1675866,3.75
30671253,27248237,2022-12-08 01:11:19,1675764,-163.3
30676076,27167910,2022-12-07 17:11:03,1675298,78.22
30676707,27194352,2022-12-06 18:39:53,1675742,246.39
30677978,27248370,2022-12-10 18:56:28,1675808,-20.05
30678338,27188700,2022-12-06 20:11:50,1675745,747.68
30691384,27273062,2022-12-06 18:18:43,1675740,710.12
30695612,27196538,2022-12-02 23:04:50,1675255,-216.49
30695720,27296466,2022-12-07 17:50:54,1675756,-148.35
30720542,27228970,2022-12-13 22:36:34,1675891,-173.86
30723886,27246839,2022-12-05 14:52:16,1674790,-26.8
30727963,27295609,2022-12-10 18:11:07,1675803,212.18
30730181,27258162,2022-12-11 17:55:43,1675824,-315.25
30731533,27259676,2022-12-07 00:39:07,1675294,1211.74
30733423,27642884,2022-12-23 00:35:57,1686744,22.32
30737186,27248342,2022-12-05 17:00:08,1675267,-214.67
30737889,27351498,2022-12-12 18:08:53,1675849,-114.72
30745674,27259334,2022-12-06 02:09:07,1675282,592.2
30746550,27259108,2022-12-09 14:11:19,1674942,760.31
30748912,27499240,2022-12-18 17:03:52,1683402,-152.95
30754103,27278755,2022-12-10 18:12:08,1675804,5.41
30754780,27272715,2022-12-08 14:59:52,1675321,-14.22
30757201,27272900,2022-12-13 13:28:13,1675871,-140.05
30758879,27275562,2022-12-06 19:44:42,1675743,1011.07
30762315,27279751,2022-12-08 08:06:56,1674882,527.3
30762912,27282573,2022-12-09 17:00:24,1674953,11.29
30767078,27287207,2022-12-10 22:55:24,1675810,1474.14
30767090,27288687,2022-12-07 18:11:28,1675304,350.19
30767221,27288533,2022-12-09 03:33:03,1675349,1073.51
30767772,27300426,2022-12-07 20:21:49,1675759,873.32
30768272,27410285,2022-12-12 23:12:48,1675865,-137.08
30773957,27296321,2022-12-07 17:44:42,1675301,-6.96
30774035,27295095,2022-12-08 15:13:00,1675768,-312.52
30778398,27300381,2022-12-07 20:50:09,1674864,1267.65
30789000,27341659,2022-12-12 16:05:33,1679682,-167.25
30789933,27327028,2022-12-09 19:49:01,1675787,-56.91
30791022,27331594,2022-12-08 21:41:15,1674920,22.66
30792803,27322599,2022-12-08 20:12:44,1675774,279.64
30794923,27329217,2022-12-09 00:28:24,1679639,-10.81
30796331,27329624,2022-12-08 20:26:12,1675775,593.05
30797132,27549093,2022-12-29 21:13:02,1688298,979.38
30799022,27336575,2022-12-09 22:41:41,1675796,698.31
30808233,27613492,2022-12-22 20:25:26,1686107,-161.52
30809997,27552717,2022-12-23 00:22:09,1687589,147.77
30810119,27515673,2022-12-16 23:09:17,1681807,821.36
30812517,27372499,2022-12-13 20:49:58,1675888,921.62
30815474,27493921,2022-12-15 22:47:01,1679867,-29.71
30819044,27405420,2022-12-12 04:39:41,1675834,523.17
30827616,27556432,2022-12-19 03:11:37,1683411,62.06
30828939,27521929,2022-12-27 23:43:09,1688252,303.78
30833904,27387508,2022-12-11 05:41:26,1687207,512.99
30835006,27420008,2022-12-17 18:19:40,1678960,1042.8
30839251,27709243,2022-12-27 12:44:38,1688227,157.81
30844063,27403970,2022-12-16 16:33:19,1680908,-26.0
30847021,27546588,2022-12-26 21:15:06,1688699,-76.57
30847651,27415732,2022-12-12 19:20:43,1675852,-7.59
30851445,27411097,2022-12-16 18:12:05,1679908,6.75
30853090,27447865,2022-12-14 00:11:44,1675893,504.56
30854119,27414582,2022-12-12 18:41:01,1675850,309.14
30855098,27423699,2022-12-13 17:13:20,1675878,117.64
30855626,27416724,2022-12-13 21:24:55,1675889,-109.91
30856016,27417141,2022-12-14 18:27:42,1683352,2069.76
30858496,27419359,2022-12-14 15:52:09,1675900,-85.94
30858798,27460386,2022-12-14 15:26:45,1675899,937.27
30860405,27486222,2022-12-16 22:29:27,1684230,359.23
30861223,27424145,2022-12-13 02:15:58,1675868,-302.46
30863176,27449575,2022-12-16 20:20:49,1687214,664.96
30866146,27618507,2022-12-27 19:03:21,1688238,1966.83
30870720,27568731,2022-12-27 13:14:01,1688228,46.81
30870900,27437506,2022-12-15 15:11:03,1681549,345.52
30878619,27449173,2022-12-16 16:53:00,1679903,-225.69
30879527,27509853,2022-12-21 18:28:48,1683470,-144.94
30888199,27515046,2022-12-18 18:50:42,1687219,186.92
30888343,27465028,2022-12-14 18:50:01,1679794,-114.95
30892130,27468222,2022-12-16 15:03:30,1687213,-409.12
30909046,27493870,2022-12-16 22:13:14,1681594,1709.83
30909433,27492735,2022-12-15 21:21:33,1683365,1099.0
30924705,27517407,2022-12-19 21:10:05,1685017,-72.37
30927188,27518179,2022-12-18 17:54:50,1683405,10.25
30936847,27532083,2022-12-19 14:36:43,1683417,1113.24
30938470,27539829,2022-12-23 00:04:54,1687587,6.81
30942348,27595937,2022-12-20 23:12:28,1687230,-1.16
30942603,27670820,2022-12-24 15:21:56,1688170,-68.82
30943328,27557854,2022-12-20 18:11:42,1687228,439.37
30950132,27548147,2023-01-05 19:28:26,1693857,615.45
30951124,27559373,2022-12-19 07:01:44,1683413,29.13
30952443,27574376,2022-12-21 02:48:48,1683461,-251.64
30953440,27649500,2022-12-23 07:49:32,1687594,778.25
30953810,27551776,2022-12-19 23:55:27,1685018,-97.19
30958822,27716953,2022-12-27 21:18:00,1688755,177.96
30962143,27587084,2022-12-21 16:40:43,1683466,256.99
30967393,27566869,2022-12-21 14:19:45,1685211,493.4
30970617,27714567,2022-12-28 19:28:16,1689136,926.13
30973614,27576818,2022-12-22 16:45:02,1686725,-1.5
30973849,27576817,2022-12-20 03:31:17,1687226,637.28
30978248,27590077,2022-12-20 22:53:27,1683454,1184.72
30979425,27614993,2022-12-27 18:42:14,1688742,1012.8
30979518,27585346,2022-12-28 17:47:25,1688274,128.68
30979720,27638722,2022-12-29 21:55:08,1688300,2030.02
30986638,27608142,2022-12-26 01:36:41,1688657,813.42
30986764,27639876,2022-12-23 13:48:24,1687598,32.61
30992135,27603253,2022-12-21 05:37:19,1686071,-53.21
30999475,27625907,2022-12-22 06:07:10,1686097,-134.84
31003016,27619590,2022-12-23 15:28:21,1687603,951.7
31015969,27644040,2022-12-23 02:02:30,1686748,522.43
31018962,27668813,2022-12-24 11:47:52,1688166,222.72
31019868,27654699,2022-12-24 17:52:57,1688174,-246.94
31038080,27719777,2022-12-27 14:54:30,1688726,231.92
31040990,27676194,2022-12-26 16:20:45,1688201,-51.49
31048739,27685650,2022-12-25 19:53:41,1686167,336.7
31057460,27698735,2022-12-26 17:00:53,1688677,1029.85
31059917,27700772,2022-12-28 14:40:18,1688262,625.7
31067239,27710419,2022-12-29 12:45:21,1688292,774.86
31076602,27722509,2022-12-27 17:17:01,1688235,439.67
31081640,27725436,2022-12-27 18:43:24,1688743,1102.37
31083001,27732103,2022-12-27 22:55:46,1688765,-73.51
31092714,27745541,2022-12-28 11:07:42,1688260,2.2
29414802,25509425,2022-10-16 00:18:36,1623097,-472.33
29340540,25509781,2022-09-30 20:42:07,1592520,104.5
29416440,25510319,2022-10-01 22:13:47,1592414,191.47
27945580,25510485,2022-10-27 15:19:52,1624681,74.04
9375813,25510958,2022-09-30 21:49:04,1591309,-192.04
20174557,25511217,2022-10-02 13:50:03,1603291,-27.39
29410956,25511545,2022-09-30 21:35:38,1592656,639.96
4160575,25511893,2022-10-12 18:53:43,1608714,923.11
17940100,25512120,2022-10-03 20:26:40,1591329,974.05
14336682,25514094,2022-09-30 23:15:47,1592654,918.92
28374423,25515046,2022-09-30 23:46:41,1592667,-165.17
29301211,25492095,2022-09-30 02:52:17,1592311,265.1
29401169,25492202,2022-09-30 02:57:21,1592530,676.47
29389627,25494130,2022-09-30 05:04:26,1591338,-334.02
24692685,24758722,2022-09-28 01:04:50,1591320,895.21
11316216,24855163,2022-09-14 19:39:36,1592679,375.64
4096811,24881797,2022-09-21 13:27:09,1589453,-455.41
28905088,24887574,2022-10-05 16:26:56,1592333,239.36
28329454,24889144,2022-09-18 12:19:52,1592643,521.24
28907298,24909385,2022-09-09 21:48:55,1592003,-257.94
25724421,24910911,2022-09-20 04:07:42,1590823,-350.72
28762107,24916767,2022-09-14 17:07:07,1590313,398.64
25633001,24921847,2022-09-13 18:00:13,1592444,306.46
28591774,24520951,2022-09-11 21:53:24,1591860,144.37
15044785,24923545,2022-09-30 19:22:14,1592562,-153.59
1847057,24903399,2022-09-30 12:41:53,1592556,-271.83
28853205,24904476,2022-10-01 22:42:18,1592095,721.26
